length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
661794,0.35012850165367126,0.08877166360616684,0.1301843225955963,0.0028283800929784775,1784.1226409867395,129745.48453872248,2002.4124070990924,85834.4103621946,3776.0295257214325,896709.3631046219,0.08304482066898686,0.0007669456545940504,0.15235407206526408,0.0332855868402576,-1.0618483429425396e-05,0.0057044378481805325,123.046875,-113.59882354736328,121.57067108154297,-19.162261962890625,42.36393737792969,-6.3622660636901855,18.621931076049805,-13.69973373413086,15.339801788330078,-12.274304389953613,10.970946311950684,-8.326061248779297,8.802087783813477,-3.6699411869049072,5.744675636291504,-5.162783145904541,0.7517064213752747,-1.6878541707992554,-0.4087299108505249,-2.3026766777038574,1.222467064857483,2569.369384765625,295.8470764160156,235.58444213867188,151.0387420654297,167.9928741455078,89.17241668701172,67.60308837890625,69.00149536132812,82.21984100341797,63.34654235839844,61.764991760253906,51.2807502746582,41.21589660644531,40.51752471923828,49.78423309326172,52.42453384399414,36.535865783691406,41.603172302246094,55.05364990234375,46.941349029541016,blues
661794,0.3408493995666504,0.09497617185115814,0.09590782225131989,0.0023727198131382465,1530.2617668815155,375915.50852199737,2038.987608168796,213905.10295057186,3450.674983686195,3069711.9777750177,0.05603980870552978,0.001447521491359064,0.11784999885431596,0.023207026768744456,-0.0001796235010260716,0.003064209595322609,107.666015625,-207.52383422851562,123.98513793945312,8.94701862335205,35.867149353027344,2.9095942974090576,21.519472122192383,-8.556513786315918,23.370676040649414,-10.103608131408691,11.899242401123047,-5.558824062347412,5.377876281738281,-2.2344918251037598,4.220704078674316,-6.01068639755249,0.9292941689491272,-0.7284027934074402,0.2968723475933075,-0.2824304401874542,0.5306443572044373,7769.1044921875,559.9133911132812,572.3363037109375,264.7167053222656,279.9760437011719,156.3668212890625,200.80203247070312,142.56712341308594,166.11463928222656,104.35726165771484,105.1563720703125,96.20452880859375,64.8730697631836,73.15042877197266,52.42946243286133,55.33796310424805,60.231414794921875,48.133216857910156,51.106014251708984,45.788700103759766,blues
661794,0.3635377287864685,0.08525664359331131,0.17547321319580078,0.0027508579660207033,1552.8324813719914,156471.01101167462,1747.7540869151055,76295.4134578476,3015.1230672672564,782391.559223345,0.07629120746326373,0.0010068290788351824,0.13494678750276218,0.026662200717802603,-2.0188566850265488e-05,0.007464200723916292,161.4990234375,-90.75716400146484,140.4408721923828,-29.08454704284668,31.68669319152832,-13.976547241210938,25.753751754760742,-13.664990425109863,11.634442329406738,-11.778322219848633,9.714756965637207,-13.125313758850098,5.7912468910217285,-8.90196704864502,-1.0801602602005005,-9.22624397277832,2.4483044147491455,-7.724839210510254,-1.8190239667892456,-3.440457582473755,-2.2381277084350586,3317.886962890625,508.85614013671875,412.06439208984375,143.9542236328125,155.66134643554688,74.39170837402344,106.84101867675781,106.520263671875,65.48223876953125,67.84234619140625,57.671966552734375,64.49475860595703,60.39057540893555,57.690223693847656,36.514373779296875,40.64167785644531,47.62964630126953,52.39359664916992,46.643394470214844,30.65315055847168,blues
661794,0.40485432744026184,0.09399867057800293,0.14104026556015015,0.006347601767629385,1070.1534179991847,184366.0093845834,1596.422564648525,166551.8443226404,2124.492799267691,1471745.7214186878,0.03330886262567672,0.00042275898709484,0.11228498637792216,0.021143459608127916,-1.811099355109036e-05,0.0027113643009215593,172.265625,-199.57513427734375,150.0861053466797,5.6634039878845215,26.855281829833984,1.770071268081665,14.232646942138672,-4.827844619750977,9.286852836608887,-0.7561201453208923,8.134434700012207,-3.200026035308838,6.078081130981445,-2.478445053100586,-1.0815869569778442,-2.8744540214538574,0.773993968963623,-3.3240692615509033,0.6363106369972229,-0.6159675717353821,-3.405045986175537,5508.2666015625,456.30908203125,257.1097717285156,158.3611297607422,267.9737243652344,126.80742645263672,155.9467315673828,81.27030181884766,92.30180358886719,71.3818359375,110.26935577392578,48.21451950073242,56.776222229003906,62.243003845214844,51.60981750488281,44.43290328979492,50.21845245361328,37.32572555541992,37.257774353027344,31.965253829956055,blues
661794,0.3085259795188904,0.0878431499004364,0.09150122106075287,0.0023052850738167763,1835.1285128875493,343249.49574738194,1748.4107586184412,88378.70449170569,3524.7755152443447,1612334.3885520617,0.10146053871809745,0.0019541247020998685,0.13406382263878922,0.02617010986351147,-9.545040484226774e-06,0.0030943627934902906,135.99917763157896,-160.3541717529297,126.20948028564453,-35.58139419555664,22.13925552368164,-32.473548889160156,10.850701332092285,-23.35007095336914,0.4932490289211273,-11.796539306640625,1.2035191059112549,-13.084959030151367,-2.8104991912841797,-6.9344706535339355,-7.55387544631958,-9.167669296264648,-4.515862941741943,-5.451786041259766,-0.9159523844718933,-4.408017635345459,-11.704384803771973,5199.103515625,853.271240234375,334.0323486328125,193.75323486328125,336.4254150390625,134.8650360107422,93.29354095458984,124.7335205078125,129.9753875732422,99.7171401977539,80.24315643310547,86.4365005493164,89.54832458496094,70.91568756103516,75.75421905517578,85.99520111083984,75.27674102783203,53.633235931396484,62.88249206542969,55.19025421142578,blues
661794,0.30252188444137573,0.0875512957572937,0.10345287621021271,0.003981162328273058,1832.0115969793162,1030483.8309652422,1729.5808045469614,201846.07407526343,3422.846691016531,3302219.3961392976,0.09404153373936582,0.006233195614802252,0.11030007266284184,0.019977448168780547,-2.761937867035158e-05,0.0032444787211716175,112.34714673913044,-177.8017578125,118.20316314697266,-17.570629119873047,30.760927200317383,-21.7425537109375,11.919262886047363,-20.734298706054688,3.185288667678833,-8.580818176269531,-0.9328852295875549,-11.772245407104492,-2.408763885498047,-9.348445892333984,-9.942635536193848,-3.9021835327148438,-5.574562072753906,-1.8393144607543945,-2.7893166542053223,-3.047805070877075,-8.109731674194336,7307.45458984375,3195.205810546875,654.10791015625,485.6898193359375,433.2766418457031,266.4075927734375,169.7060089111328,133.703369140625,172.2257537841797,100.12100219726562,76.55475616455078,78.8026351928711,80.10771942138672,47.534427642822266,60.02069854736328,72.57673645019531,68.66612243652344,42.470523834228516,39.80338668823242,46.282936096191406,blues
661794,0.2914259731769562,0.09398484975099564,0.1417519599199295,0.008782075718045235,1459.4696906334664,438024.99814577453,1389.0684455609621,185156.3211962846,2740.095934237239,1674305.3036516279,0.07305223740815932,0.0019091706678011008,0.10609089417467892,0.018819001653250938,-2.0181798390694894e-05,0.005955405067652464,123.046875,-190.0688018798828,130.27023315429688,-36.36211395263672,33.03620910644531,11.093892097473145,-0.5918818712234497,-20.89026641845703,0.2784423530101776,-6.496385097503662,-5.512735366821289,-7.8474040031433105,-3.124300718307495,-6.602821350097656,-9.94999885559082,-6.542689323425293,-10.072227478027344,-10.918622970581055,-6.965243339538574,-3.439431667327881,-6.484498977661133,9653.34765625,1933.7037353515625,1307.030517578125,480.1931457519531,1082.96826171875,280.11151123046875,151.6833953857422,102.85331726074219,131.0985107421875,153.40235900878906,87.50639343261719,64.2100601196289,79.1468505859375,63.0384521484375,86.34498596191406,83.25454711914062,56.950496673583984,38.26709747314453,48.16364288330078,70.21345520019531,blues
661794,0.3073715269565582,0.09285333752632141,0.13176751136779785,0.005531931295990944,1451.8594135288934,449601.6407097198,1577.5671155774064,168197.59948964932,2904.9423465595996,1613880.8621941486,0.061442246108855375,0.0018488162723341102,0.12690741803735286,0.02338179883650894,-4.832547710975632e-05,0.0048369187861680984,92.28515625,-179.37229919433594,136.44833374023438,-26.662588119506836,39.965450286865234,5.310893535614014,10.919133186340332,-20.559534072875977,8.503360748291016,-11.349763870239258,-3.470555067062378,-8.415842056274414,-6.957211017608643,-3.5460426807403564,-8.051758766174316,-8.96491813659668,-8.427481651306152,-10.56428050994873,-10.78565788269043,-4.695469379425049,-8.631641387939453,6573.50341796875,1479.045654296875,591.208740234375,353.40618896484375,650.089599609375,136.28797912597656,163.6931610107422,151.28440856933594,171.91978454589844,178.22743225097656,147.56089782714844,83.7185287475586,93.26529693603516,57.42386245727539,82.25947570800781,70.46944427490234,52.01835632324219,60.507179260253906,65.58108520507812,56.386940002441406,blues
661794,0.4089129567146301,0.08650006353855133,0.14232727885246277,0.0015031186630949378,1719.4633657482495,163308.43298305827,2031.8293659086537,105565.9242806774,3745.386761800319,1256333.0954482665,0.06402488761600927,0.0007314817438538322,0.1537269049521525,0.03350283427587535,-2.09803220059257e-05,0.0034655870404094458,83.35433467741936,-121.3897933959961,122.49832916259766,-14.734728813171387,46.122135162353516,-8.179258346557617,20.172466278076172,-19.171894073486328,23.03683853149414,-11.83272933959961,21.15465545654297,-6.722797393798828,6.989505767822266,-12.730550765991211,5.058538436889648,-5.185806751251221,-1.4536041021347046,-7.042628765106201,2.6942129135131836,3.4095308780670166,-2.7137441635131836,2619.67431640625,414.5375061035156,341.2240295410156,193.91732788085938,177.07606506347656,106.9468994140625,57.65928268432617,77.15470123291016,42.5687370300293,58.85169982910156,48.918487548828125,56.53520202636719,61.94805145263672,50.547115325927734,33.02634811401367,50.57817459106445,28.908443450927734,36.896121978759766,33.67159652709961,36.34231948852539,blues
661794,0.2739676237106323,0.09231062978506088,0.08128055185079575,0.004346176981925964,1817.2305903199676,298141.4244144362,1973.7920387975744,114140.14449366284,3824.91639174884,1352974.972245449,0.07917482356921887,0.0013776590528174816,0.1756032975607592,0.04161825559775596,-2.422373836452607e-05,0.0016771486261859536,129.19921875,-213.2642364501953,115.16475677490234,-11.698169708251953,39.015357971191406,-20.348331451416016,13.082701683044434,-9.182701110839844,9.017151832580566,-14.1043119430542,4.271254062652588,-6.050780296325684,3.7858355045318604,0.22263547778129578,-5.106882095336914,-0.410153329372406,-1.179344892501831,-1.9147080183029175,-2.293661117553711,2.884260416030884,-4.2338786125183105,6132.97265625,798.2637939453125,669.0845947265625,350.9339599609375,531.99755859375,278.24468994140625,126.45182037353516,67.96416473388672,110.09561157226562,92.6026840209961,84.85939025878906,104.41364288330078,76.34564971923828,85.42630767822266,103.98576354980469,59.32340621948242,58.46143341064453,83.12303924560547,77.04224395751953,91.44654083251953,blues
