length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
661794,0.3752557933330536,0.0853208675980568,0.1677292138338089,0.003184623084962368,1663.195575616223,84722.22189759296,1951.0828470037961,65649.25196622101,3528.1478846432715,682159.6714644152,0.07764049509377417,0.0004095407802120954,0.17901418897257187,0.042848452950929615,-0.00534114520996809,0.008470150642096996,123.046875,-76.47125244140625,128.91128540039062,-22.276933670043945,35.94304656982422,-7.442901611328125,12.642600059509277,-15.299981117248535,11.600892066955566,-12.105311393737793,12.8275146484375,-4.842580318450928,11.09805679321289,-2.059553384780884,6.551549911499023,-4.464005947113037,2.6656696796417236,-3.444788694381714,1.495993733406067,-2.921217203140259,1.9955753087997437,1536.9886474609375,219.33026123046875,168.6037139892578,121.31652069091797,119.04375457763672,80.44625091552734,51.882720947265625,66.62643432617188,64.14252471923828,48.86057662963867,53.75582504272461,36.82841491699219,37.60025405883789,35.47246551513672,35.61397933959961,38.184425354003906,32.60914993286133,30.14099884033203,38.186214447021484,35.050048828125,blues
661794,0.3755253851413727,0.08836536109447479,0.15190798044204712,0.004291611723601818,1568.9309713417367,197465.41862504993,1994.6507827702335,141966.8155065952,3514.874904836137,1736598.5676060475,0.06439345876836813,0.000853965323552566,0.18383388208687507,0.04466002026631117,-0.006710390094667673,0.007346995174884796,107.666015625,-113.39556884765625,134.5596923828125,-9.68588638305664,28.999755859375,-1.6050269603729248,11.121356964111328,-13.51676082611084,14.865818977355957,-13.539802551269531,16.204547882080078,-1.916082501411438,8.672813415527344,-0.8967742323875427,4.808215141296387,-4.098762512207031,3.978545904159546,-6.14835786819458,2.5470187664031982,-1.824756145477295,0.8463545441627502,2370.619384765625,363.41986083984375,386.0960388183594,167.598388671875,146.1438446044922,178.5805206298828,124.14795684814453,168.95309448242188,95.91118621826172,69.05313110351562,78.48512268066406,69.07466888427734,51.03410339355469,57.67227554321289,46.61086654663086,43.37990188598633,44.70725631713867,37.02994155883789,38.9675178527832,35.2578010559082,blues
661794,0.3822753429412842,0.08130694925785065,0.2194719910621643,0.00358640612103045,1555.2722022852515,85856.89882282782,1763.6945878096278,49526.715416285595,3052.2441111695184,490198.1073855216,0.07944030053654293,0.0005261790575869659,0.16361618040596557,0.036348938989727596,-0.006711914669722319,0.011570711620151997,161.4990234375,-48.9537239074707,142.0959930419922,-31.34900665283203,27.810134887695312,-11.974565505981445,16.925045013427734,-13.799772262573242,8.042996406555176,-11.716346740722656,10.95180606842041,-8.58581829071045,7.2241034507751465,-6.541553497314453,1.646783709526062,-7.920699596405029,4.130171298980713,-9.493467330932617,0.4846232831478119,-5.236057758331299,-0.7226024866104126,1630.9361572265625,285.72283935546875,236.7579803466797,96.1779556274414,123.9446792602539,81.13018035888672,79.96636962890625,84.53034210205078,43.52139663696289,42.99213790893555,45.99901580810547,43.611270904541016,49.30110549926758,40.30183029174805,31.327503204345703,33.823585510253906,34.68317413330078,36.31562805175781,33.58232879638672,27.295896530151367,blues
661794,0.43169495463371277,0.08702470362186432,0.18829841911792755,0.007486948277801275,1227.9180644955188,83774.3516167021,1696.3192678623402,71242.36006369464,2546.3803744924594,603637.5127382118,0.043908681965390564,0.00039009515446733646,0.1934642595967188,0.04860609087968898,-0.004931164439767599,0.0053789252415299416,99.38401442307692,-115.38024139404297,151.2421417236328,-14.14084243774414,28.860870361328125,0.17167875170707703,6.087957859039307,-6.143276691436768,6.86100959777832,-4.8645219802856445,13.98188304901123,1.5432676076889038,8.866273880004883,1.31969153881073,4.044309139251709,-0.6491480469703674,6.177640438079834,-6.086589336395264,5.220978736877441,-1.4314329624176025,0.5879630446434021,1664.760986328125,245.46949768066406,217.18948364257812,94.1347885131836,125.57526397705078,102.86376190185547,99.86598205566406,75.54707336425781,55.64897537231445,40.46852493286133,67.06965637207031,38.899742126464844,56.34490966796875,53.28647232055664,36.707096099853516,33.0951042175293,36.73944854736328,33.23482131958008,26.6513671875,27.58753204345703,blues
661794,0.34333938360214233,0.085963673889637,0.1321156769990921,0.0024423657450824976,1728.3631401663727,241591.69594492018,1784.309378921061,69949.17567158755,3499.611810741734,1192153.574124165,0.08654284790699923,0.001475071533967393,0.169778359135707,0.038235768762182605,-0.000251162942731753,0.004656405188143253,135.99917763157896,-108.78975677490234,130.11734008789062,-38.16288375854492,23.49921226501465,-27.233619689941406,7.010316848754883,-19.960880279541016,0.33479705452919006,-11.797805786132812,6.3135457038879395,-6.9584245681762695,2.253068685531616,-3.1867213249206543,-2.0340356826782227,-6.224563121795654,2.4240455627441406,-6.104982376098633,4.0372700691223145,-2.751652956008911,-4.595069885253906,2433.78759765625,594.0819702148438,159.97344970703125,130.51370239257812,285.89727783203125,166.10728454589844,88.0409164428711,110.98439025878906,80.86099243164062,64.0289535522461,55.0963249206543,61.42690658569336,64.28807830810547,55.53019332885742,62.42045593261719,64.20028686523438,56.61553192138672,47.1609992980957,49.75786209106445,49.59740447998047,blues
661794,0.33740800619125366,0.08479095250368118,0.11447662860155106,0.0037986731622368097,1866.0515690097288,655582.5039360612,1823.6991887795882,123490.3012485572,3576.9514822904584,2243623.963905665,0.09974645627900232,0.004441809136184765,0.16944799844641845,0.037951458111889866,0.0009240101790055633,0.003583526238799095,112.34714673913044,-124.72295379638672,126.19480895996094,-29.000202178955078,27.568958282470703,-22.999181747436523,4.67797327041626,-22.337247848510742,-0.2619977295398712,-13.716049194335938,3.388380765914917,-8.10995101928711,1.211370587348938,-6.49955415725708,-6.011443138122559,-4.58803129196167,-1.7863672971725464,-6.442624568939209,0.16254296898841858,-3.7258095741271973,-4.128102779388428,2697.9052734375,1615.2037353515625,184.79086303710938,207.19760131835938,333.5598449707031,243.2020721435547,178.89439392089844,97.27745819091797,89.0743408203125,56.15290451049805,61.50094985961914,51.584590911865234,62.67766189575195,45.342525482177734,47.71108627319336,57.959312438964844,52.827423095703125,37.412322998046875,33.74234390258789,37.71763229370117,blues
661794,0.33994683623313904,0.08812042325735092,0.16590042412281036,0.009043699130415916,1628.9332411423838,183519.74023766164,1627.8794841514512,84345.36586910785,3024.973716647332,816466.6051329058,0.08449078270011601,0.001036008608054939,0.183301452408477,0.0460737329615402,0.000911056122276932,0.0073609487153589725,123.046875,-109.7884750366211,137.15342712402344,-45.593017578125,28.3986873626709,-5.066712856292725,-6.3711042404174805,-21.50285530090332,-5.308597564697266,-11.750895500183105,0.5005228519439697,-5.9057722091674805,-1.116005539894104,-4.13978385925293,-7.244688987731934,-7.094156265258789,-3.426595449447632,-14.081462860107422,-2.3887343406677246,-6.467825412750244,-3.894623041152954,2907.900146484375,812.2805786132812,365.5127258300781,203.22955322265625,529.6917724609375,146.71258544921875,121.99760437011719,74.2416000366211,73.99015045166016,73.91315460205078,59.4664192199707,47.79531478881836,51.46327590942383,50.5982666015625,52.904266357421875,57.3797721862793,51.01581954956055,35.396202087402344,40.71213912963867,51.34691619873047,blues
661794,0.3499990999698639,0.0878678485751152,0.14802531898021698,0.0052842628210783005,1552.7921881124764,258347.2919953766,1697.632684176729,80304.16472509713,3013.840734211862,959070.1613805038,0.07093861779775715,0.0013979165320650556,0.19362448560346973,0.04792190196249503,0.0009818250546231866,0.005690971855074167,92.28515625,-116.90534210205078,140.01528930664062,-33.739097595214844,32.75621795654297,-4.123719692230225,2.483891248703003,-18.99796485900879,2.6704773902893066,-13.973677635192871,4.543397903442383,-6.16387939453125,-1.2512354850769043,-2.3050038814544678,-6.116805553436279,-9.37590503692627,-2.2329471111297607,-14.079524040222168,-4.174186706542969,-7.011136531829834,-4.4121503829956055,2325.61669921875,844.8758544921875,229.07228088378906,203.59808349609375,326.6802062988281,99.73471069335938,144.43521118164062,105.45734405517578,88.52568054199219,81.56707000732422,109.00210571289062,48.46869659423828,51.47196578979492,45.264713287353516,51.9254264831543,51.38325881958008,51.84491729736328,42.60360336303711,44.7021598815918,39.58000564575195,blues
661794,0.43275901675224304,0.08203601837158203,0.19014213979244232,0.0022326521575450897,1658.6778840697298,121203.22967963206,1982.6723767550272,81476.76309828197,3585.486491263051,1009500.9540840025,0.06657052095417633,0.0005375375796161585,0.18658253969567581,0.045365521176905045,-0.006431506481021643,0.006756835151463747,83.35433467741936,-71.61953735351562,129.70156860351562,-18.1935977935791,38.47529983520508,-7.4142656326293945,14.481276512145996,-17.55019187927246,17.843732833862305,-11.327909469604492,21.07682228088379,-2.6836907863616943,10.237335205078125,-7.387792587280273,7.124662399291992,-4.007901191711426,1.9379152059555054,-8.068047523498535,3.616438388824463,1.2843667268753052,-0.5072000026702881,1503.345947265625,290.87481689453125,201.930419921875,124.21366119384766,135.78656005859375,107.32263946533203,55.979347229003906,73.89002990722656,32.04115295410156,50.11648941040039,43.043853759765625,42.97819900512695,57.27003479003906,40.23292541503906,29.906042098999023,35.65629577636719,26.9512939453125,30.094064712524414,27.909259796142578,26.243423461914062,blues
661794,0.32431554794311523,0.09016664326190948,0.16428983211517334,0.00526738865301013,1565.2447612077576,187453.57713084813,1829.78878008949,73937.75633172221,3351.0610204285094,936265.6318353659,0.05337786397911833,0.0014249429085615311,0.23143693583922742,0.06875248868761949,-0.0002718322502914816,0.003774607554078102,129.19921875,-119.15233612060547,129.91708374023438,-27.216182708740234,31.598329544067383,-19.44474220275879,2.6671247482299805,-13.238649368286133,2.447164535522461,-14.716127395629883,10.177709579467773,-1.4714789390563965,5.739724159240723,2.22482967376709,-0.6252778172492981,-0.650444507598877,3.0584888458251953,-4.6663994789123535,2.9638969898223877,1.8449387550354004,1.2223280668258667,2189.316650390625,485.80157470703125,249.96640014648438,251.18150329589844,376.043212890625,198.6515655517578,102.870361328125,54.401634216308594,69.20893859863281,58.53118896484375,58.63901901245117,66.58937072753906,52.53792190551758,64.00582122802734,58.3099365234375,46.010929107666016,38.94136047363281,63.71144485473633,52.80502700805664,57.980918884277344,blues
661794,0.347263902425766,0.09172430634498596,0.17586590349674225,0.010799836367368698,1538.0306539019539,98412.21696743445,1642.9779552736031,74661.44480630121,2913.6605459686775,637221.5385934766,0.07450273105181748,0.00028488137088039916,0.1470864452813876,0.032558288707013515,0.0007621595286764205,0.005873891059309244,161.4990234375,-100.792236328125,141.84291076660156,-37.10846710205078,20.742080688476562,-18.307811737060547,-4.163168907165527,-17.146595001220703,-0.42388230562210083,-9.993728637695312,3.049931049346924,-1.679205298423767,2.578253984451294,-2.7395899295806885,0.04833025112748146,-3.478590488433838,0.6857528686523438,-6.45451545715332,1.1171977519989014,-3.631507396697998,-2.604079008102417,2339.179443359375,483.0537109375,264.5409240722656,243.69229125976562,193.0605010986328,138.94822692871094,96.02200317382812,78.55213165283203,60.25188446044922,44.724937438964844,47.739688873291016,46.77875900268555,76.11040496826172,34.009090423583984,34.96134948730469,48.5118293762207,43.24378204345703,47.15383529663086,34.0831184387207,35.45106887817383,blues
661794,0.4123052656650543,0.09181365370750427,0.1689780056476593,0.00425501586869359,1237.981254168239,119639.06856762384,1733.4007521832789,95620.89225970049,2726.35665150087,939855.3428485759,0.02684602789056458,0.0002728129053941914,0.2101459754685618,0.056139049860958794,-0.0013994520995765924,0.0031405948102474213,161.4990234375,-143.94854736328125,140.70994567871094,-17.42041015625,30.254894256591797,-3.219573736190796,4.9387006759643555,-8.351110458374023,3.8229258060455322,-6.0285797119140625,12.600531578063965,2.392444133758545,5.882142066955566,2.0389492511749268,1.3029298782348633,0.18256652355194092,4.7317891120910645,-5.8188910484313965,3.0805859565734863,0.1597752571105957,0.0476534478366375,1484.7708740234375,413.04998779296875,239.1516876220703,169.1876220703125,207.53353881835938,210.44332885742188,108.30853271484375,114.83153533935547,72.08007049560547,69.79745483398438,81.04403686523438,63.96867752075195,54.555763244628906,52.54132843017578,41.907535552978516,45.449913024902344,40.468421936035156,41.1583366394043,38.10894775390625,28.090045928955078,blues
661794,0.30725565552711487,0.09096795320510864,0.17332445085048676,0.005755406804382801,1404.8599768450076,120510.70248045972,1625.316474249441,32140.43200835643,2901.0287326892403,352133.38169438025,0.07253336777358856,0.0018082211260867474,0.21583127903070398,0.05921234406904614,-0.001807411084882915,0.005001035984605551,92.28515625,-116.67829132080078,143.07923889160156,-30.655881881713867,43.21348190307617,-4.650387763977051,1.1594005823135376,-5.092473030090332,-3.132082223892212,-14.153861999511719,11.074463844299316,-0.24651958048343658,2.190225601196289,-1.6472796201705933,1.2689365148544312,-6.551639080047607,-0.7675493955612183,-11.242368698120117,3.1482996940612793,-3.7302029132843018,-0.34026801586151123,1283.412353515625,327.41058349609375,273.0997619628906,218.65078735351562,203.40284729003906,71.17803192138672,71.79437255859375,59.37675857543945,75.89515686035156,63.470035552978516,77.82505798339844,54.50495910644531,55.76117706298828,63.49354553222656,36.21276092529297,67.89447021484375,43.019866943359375,41.757484436035156,62.90256881713867,48.95644760131836,blues
661794,0.3037353754043579,0.08896805346012115,0.15834936499595642,0.006703544408082962,1382.109183203249,94037.20777786906,1752.399243361517,33542.75320177798,2778.4660038428074,314104.6506035705,0.06078402938901779,0.0010724917707025574,0.23667645527960768,0.07045882983046621,-0.003967497032135725,0.0033344123512506485,107.666015625,-123.9378662109375,140.6507568359375,-13.610855102539062,34.078857421875,1.0099910497665405,1.4581291675567627,-8.58068561553955,2.8237850666046143,-18.410863876342773,13.436935424804688,-2.4892356395721436,2.6651625633239746,-1.8896231651306152,4.236735820770264,-3.419497489929199,1.9409183263778687,-7.009637832641602,0.8024194240570068,-1.6954398155212402,-3.269096851348877,788.6801147460938,214.54800415039062,301.4847106933594,121.28030395507812,100.32278442382812,69.98548889160156,53.25989532470703,43.78556823730469,60.876220703125,53.904510498046875,58.842830657958984,48.73735809326172,37.92517852783203,73.48641967773438,47.336177825927734,53.28102111816406,56.591434478759766,53.802650451660156,47.278621673583984,51.60512161254883,blues
661794,0.34656602144241333,0.09496671706438065,0.09176325052976608,0.003829098306596279,1402.8338902019475,78618.34562045633,1655.2420200069103,39602.43197161081,2751.1623019685326,245053.57273041672,0.06727707487432327,0.001026841966443149,0.24777150663728548,0.0761744455026188,-0.0020921321120113134,0.002000796375796199,151.99908088235293,-181.6177520751953,140.5177459716797,-25.653337478637695,29.636329650878906,1.9272804260253906,-2.8156747817993164,-6.7208027839660645,-3.7097525596618652,-8.861921310424805,13.521564483642578,6.970654010772705,5.072163105010986,5.91641902923584,4.279163837432861,-0.0377347357571125,4.6715474128723145,-4.919450759887695,2.396953582763672,0.809971272945404,0.49912625551223755,1746.3128662109375,251.86134338378906,306.3121643066406,170.13909912109375,146.52317810058594,86.45813751220703,74.62635040283203,82.26802825927734,68.32637023925781,48.640926361083984,57.70806121826172,52.42758560180664,43.96437454223633,49.47323226928711,75.49545288085938,46.79123306274414,48.95726013183594,56.215396881103516,48.42167663574219,53.7548828125,blues
661794,0.3142277002334595,0.090882807970047,0.1051798090338707,0.003106188727542758,1413.5747457825419,125147.89853569533,1669.4836620151386,34500.376250959045,2849.8852935578598,290676.7087397455,0.06935255341260634,0.0015392658425975904,0.2368806845169651,0.07168207489827681,-0.0012180950725451112,0.0033014463260769844,103.359375,-162.59828186035156,138.0999298095703,-24.85259246826172,31.380178451538086,-1.8573031425476074,0.5684555768966675,-4.414907455444336,-1.0221271514892578,-14.091139793395996,13.06596851348877,3.4229671955108643,3.1952595710754395,0.3366081714630127,1.6950907707214355,-3.549170970916748,0.49654871225357056,-8.244484901428223,0.3036348521709442,0.19767127931118011,-0.3348707854747772,1521.2474365234375,378.2882080078125,326.36279296875,247.53501892089844,182.29478454589844,71.36444091796875,79.39524841308594,82.74129486083984,69.0658950805664,51.19089126586914,54.10292053222656,52.39802169799805,52.266929626464844,69.39741516113281,62.7523193359375,64.06289672851562,55.75533676147461,45.43563461303711,47.15275573730469,69.79515075683594,blues
